Transaction ID,Customer ID,Purchase Date,Product Category,Quantity,Price,Payment Method,Location
1754,910,2023-03-05 19:34:26.246624662,Electronics,3,168.17,Credit Card,Store A
1755,735,2023-03-05 20:26:51.521152115,Furniture,6,306.63,Credit Card,Store D
1756,823,2023-03-05 21:19:16.795679568,Clothing,8,186.74,Credit Card,Store B
1757,944,2023-03-05 22:11:42.070207020,Groceries,2,338.08,Credit Card,Store C
1758,7,2023-03-05 23:04:07.344734473,Toys,8,122.28,Cash,Store D
1759,330,2023-03-05 23:56:32.619261926,Toys,1,351.99,Digital Payment,Store D
1760,775,2023-03-06 00:48:57.893789379,Clothing,2,176.98,Cash,Store A
1761,1697,2023-03-06 01:41:23.168316831,Electronics,8,230.65,Cash,Store D
1762,151,2023-03-06 02:33:48.442844284,Groceries,7,281.08,Digital Payment,Store A
1763,1109,2023-03-06 03:26:13.717371737,Clothing,5,344.68,Cash,Store D
1764,147,2023-03-06 04:18:38.991899190,Furniture,2,123.16,Digital Payment,Store B
1765,1648,2023-03-06 05:11:04.266426642,Groceries,9,418.79,Credit Card,Store B
1766,1405,2023-03-06 06:03:29.540954095,Toys,5,362.31,Credit Card,Store B
1767,915,2023-03-06 06:55:54.815481548,Clothing,8,120.88,Credit Card,Store C
1768,1572,2023-03-06 07:48:20.090009001,Toys,4,487.61,Digital Payment,Store C
1769,1309,2023-03-06 08:40:45.364536453,Toys,9,334.07,Cash,Store B
1770,700,2023-03-06 09:33:10.639063906,Toys,7,228.95,Credit Card,Store B
1771,82,2023-03-06 10:25:35.913591359,Electronics,2,82.98,Credit Card,Store B
1772,514,2023-03-06 11:18:01.188118812,Toys,3,268.94,Cash,Store A
1773,1921,2023-03-06 12:10:26.462646264,Furniture,2,86.56,Credit Card,Store B
1774,815,2023-03-06 13:02:51.737173717,Furniture,5,217.6,Credit Card,Store C
1775,709,2023-03-06 13:55:17.011701170,Groceries,2,207.31,Digital Payment,Store A
1776,1940,2023-03-06 14:47:42.286228623,Toys,5,361.37,Cash,Store B
1777,1547,2023-03-06 15:40:07.560756075,Toys,9,100.23,Digital Payment,Store C
1778,746,2023-03-06 16:32:32.835283528,Clothing,2,411.83,Credit Card,Store A
1779,1023,2023-03-06 17:24:58.109810981,Electronics,9,166.44,Credit Card,Store A
1780,1410,2023-03-06 18:17:23.384338434,Groceries,7,224.77,Cash,Store C
1781,707,2023-03-06 19:09:48.658865886,Toys,7,387.31,Credit Card,Store C
1782,471,2023-03-06 20:02:13.933393339,Clothing,5,314.57,Digital Payment,Store A
1783,1143,2023-03-06 20:54:39.207920792,Electronics,8,157.47,Digital Payment,Store C
1784,396,2023-03-06 21:47:04.482448245,Groceries,7,196.17,Cash,Store A
1785,1556,2023-03-06 22:39:29.756975697,Groceries,6,156.36,Cash,Store A
1786,261,2023-03-06 23:31:55.031503150,Toys,2,299.41,Credit Card,Store A
1787,805,2023-03-07 00:24:20.306030603,Groceries,6,169.65,Cash,Store A
1788,934,2023-03-07 01:16:45.580558056,Clothing,2,364.22,Cash,Store B
1789,1280,2023-03-07 02:09:10.855085508,Groceries,1,291.99,Credit Card,Store C
1790,1758,2023-03-07 03:01:36.129612961,Furniture,9,77.12,Credit Card,Store B
1791,905,2023-03-07 03:54:01.404140414,Clothing,5,158.58,Digital Payment,Store B
1792,1250,2023-03-07 04:46:26.678667867,Electronics,4,114.62,Digital Payment,Store B
1793,1077,2023-03-07 05:38:51.953195319,Electronics,8,198.21,Cash,Store B
1794,940,2023-03-07 06:31:17.227722772,Toys,5,260.41,Credit Card,Store A
1795,1891,2023-03-07 07:23:42.502250225,Toys,7,255.85,Cash,Store A
1796,1524,2023-03-07 08:16:07.776777677,Furniture,3,378.49,Digital Payment,Store A
1797,1530,2023-03-07 09:08:33.051305130,Electronics,8,98.64,Cash,Store D
1798,854,2023-03-07 10:00:58.325832583,Electronics,8,473.5,Digital Payment,Store A
1799,1388,2023-03-07 10:53:23.600360036,Electronics,3,174.71,Digital Payment,Store B
1800,1304,2023-03-07 11:45:48.874887488,Electronics,9,153.62,Cash,Store D
1801,593,2023-03-07 12:38:14.149414941,Groceries,8,344.16,Digital Payment,Store D
1802,714,2023-03-07 13:30:39.423942394,Clothing,1,403.73,Digital Payment,Store D
1803,1182,2023-03-07 14:23:04.698469847,Clothing,8,192.34,Credit Card,Store A
1804,632,2023-03-07 15:15:29.972997299,Furniture,4,374.69,Cash,Store B
1805,59,2023-03-07 16:07:55.247524752,Groceries,6,442.45,Cash,Store A
1806,1751,2023-03-07 17:00:20.522052205,Electronics,9,384.57,Cash,Store C
1807,128,2023-03-07 17:52:45.796579658,Electronics,5,21.93,Digital Payment,Store D
1808,736,2023-03-07 18:45:11.071107110,Toys,7,414.55,Digital Payment,Store C
1809,721,2023-03-07 19:37:36.345634563,Toys,1,388.37,Digital Payment,Store D
1810,1906,2023-03-07 20:30:01.620162016,Furniture,9,336.3,Cash,Store D
1811,1139,2023-03-07 21:22:26.894689469,Electronics,6,381.21,Credit Card,Store C
1812,1233,2023-03-07 22:14:52.169216921,Furniture,4,489.82,Cash,Store C
1813,526,2023-03-07 23:07:17.443744374,Groceries,6,218.4,Cash,Store A
1814,521,2023-03-07 23:59:42.718271827,Clothing,5,38.28,Cash,Store C
1815,552,2023-03-08 00:52:07.992799280,Electronics,3,233.14,Credit Card,Store C
1816,1986,2023-03-08 01:44:33.267326732,Groceries,7,27.98,Cash,Store B
1817,237,2023-03-08 02:36:58.541854185,Electronics,3,150.65,Credit Card,Store C
1818,1305,2023-03-08 03:29:23.816381638,Toys,2,295.51,Credit Card,Store A
1819,1383,2023-03-08 04:21:49.090909091,Furniture,4,158.26,Cash,Store D
1820,1225,2023-03-08 05:14:14.365436543,Toys,7,344.27,Cash,Store D
1821,1782,2023-03-08 06:06:39.639963996,Clothing,5,411.88,Cash,Store B
1822,1302,2023-03-08 06:59:04.914491449,Toys,9,213.12,Digital Payment,Store A
1823,1259,2023-03-08 07:51:30.189018902,Electronics,7,450.57,Credit Card,Store D
1824,494,2023-03-08 08:43:55.463546354,Toys,9,44.52,Cash,Store B
1825,4,2023-03-08 09:36:20.738073807,Electronics,9,420.86,Credit Card,Store D
1826,666,2023-03-08 10:28:46.012601260,Clothing,2,415.14,Digital Payment,Store A
1827,442,2023-03-08 11:21:11.287128713,Toys,1,164.39,Digital Payment,Store C
1828,29,2023-03-08 12:13:36.561656165,Furniture,4,152.86,Cash,Store B
1829,1133,2023-03-08 13:06:01.836183618,Furniture,4,156.02,Credit Card,Store C
1830,610,2023-03-08 13:58:27.110711071,Furniture,2,406.64,Digital Payment,Store A
1831,1751,2023-03-08 14:50:52.385238524,Toys,3,416.67,Digital Payment,Store A
1832,805,2023-03-08 15:43:17.659765976,Toys,3,168.21,Credit Card,Store D
1833,75,2023-03-08 16:35:42.934293429,Toys,5,298.33,Digital Payment,Store D
1834,838,2023-03-08 17:28:08.208820882,Electronics,1,73.77,Credit Card,Store B
1835,1170,2023-03-08 18:20:33.483348335,Clothing,9,237.05,Cash,Store D
1836,128,2023-03-08 19:12:58.757875787,Furniture,8,499.4,Credit Card,Store D
1837,1877,2023-03-08 20:05:24.032403240,Electronics,8,83.63,Cash,Store A
1838,42,2023-03-08 20:57:49.306930693,Furniture,3,474.04,Credit Card,Store A
1839,1380,2023-03-08 21:50:14.581458146,Electronics,2,413.01,Digital Payment,Store B
1840,41,2023-03-08 22:42:39.855985598,Toys,1,486.25,Cash,Store C
1841,934,2023-03-08 23:35:05.130513051,Furniture,6,93.89,Credit Card,Store B
1842,34,2023-03-09 00:27:30.405040504,Toys,1,110.69,Cash,Store A
1843,1041,2023-03-09 01:19:55.679567957,Furniture,5,13.35,Credit Card,Store A
1844,1701,2023-03-09 02:12:20.954095409,Groceries,9,363.73,Credit Card,Store B
1845,1177,2023-03-09 03:04:46.228622862,Electronics,9,323.83,Cash,Store B
1846,998,2023-03-09 03:57:11.503150315,Groceries,4,93.14,Cash,Store C
1847,1402,2023-03-09 04:49:36.777677767,Electronics,7,396.62,Cash,Store A
1848,588,2023-03-09 05:42:02.052205220,Clothing,7,153.1,Digital Payment,Store D
1849,1623,2023-03-09 06:34:27.326732673,Furniture,4,71.82,Credit Card,Store A
1850,1653,2023-03-09 07:26:52.601260126,Clothing,5,214.17,Credit Card,Store D
1851,1898,2023-03-09 08:19:17.875787578,Clothing,9,50.03,Cash,Store D
1852,342,2023-03-09 09:11:43.150315031,Electronics,7,135.31,Credit Card,Store D
1853,27,2023-03-09 10:04:08.424842484,Groceries,7,188.81,Credit Card,Store C
1854,1849,2023-03-09 10:56:33.699369937,Toys,7,426.67,Credit Card,Store B
1855,1311,2023-03-09 11:48:58.973897389,Electronics,9,397.31,Cash,Store D
1856,646,2023-03-09 12:41:24.248424842,Toys,5,224.16,Credit Card,Store B
1857,731,2023-03-09 13:33:49.522952295,Clothing,6,363.66,Credit Card,Store D
1858,168,2023-03-09 14:26:14.797479748,Toys,3,286.48,Digital Payment,Store C
1859,610,2023-03-09 15:18:40.072007200,Groceries,1,173.72,Digital Payment,Store D
1860,268,2023-03-09 16:11:05.346534653,Electronics,2,364.31,Cash,Store B
1861,1773,2023-03-09 17:03:30.621062106,Groceries,8,343.33,Credit Card,Store C
1862,821,2023-03-09 17:55:55.895589559,Groceries,1,311.45,Credit Card,Store B
1863,455,2023-03-09 18:48:21.170117011,Electronics,7,310.89,Digital Payment,Store B
1864,906,2023-03-09 19:40:46.444644464,Groceries,5,343.08,Cash,Store B
1865,1709,2023-03-09 20:33:11.719171917,Furniture,6,195.35,Cash,Store D
1866,1425,2023-03-09 21:25:36.993699370,Furniture,8,435.19,Credit Card,Store C
1867,922,2023-03-09 22:18:02.268226822,Furniture,4,85.34,Digital Payment,Store C
1868,981,2023-03-09 23:10:27.542754275,Toys,6,442.52,Digital Payment,Store C
1869,1500,2023-03-10 00:02:52.817281728,Groceries,3,174.43,Digital Payment,Store A
1870,702,2023-03-10 00:55:18.091809181,Electronics,7,66.89,Credit Card,Store A
1871,634,2023-03-10 01:47:43.366336633,Electronics,2,302.01,Credit Card,Store C
1872,1582,2023-03-10 02:40:08.640864086,Toys,8,191.11,Credit Card,Store D
1873,1600,2023-03-10 03:32:33.915391539,Electronics,7,408.67,Digital Payment,Store A
1874,130,2023-03-10 04:24:59.189918992,Furniture,8,218.24,Cash,Store D
1875,1020,2023-03-10 05:17:24.464446444,Groceries,2,335.94,Credit Card,Store D
1876,1846,2023-03-10 06:09:49.738973897,Electronics,3,157.59,Credit Card,Store A
1877,1387,2023-03-10 07:02:15.013501350,Electronics,4,108.68,Cash,Store B
1878,1729,2023-03-10 07:54:40.288028803,Clothing,9,197.08,Cash,Store B
1879,819,2023-03-10 08:47:05.562556255,Clothing,5,305.37,Digital Payment,Store B
1880,693,2023-03-10 09:39:30.837083708,Clothing,6,330.19,Credit Card,Store A
1881,1316,2023-03-10 10:31:56.111611161,Groceries,1,291.21,Digital Payment,Store D
1882,1395,2023-03-10 11:24:21.386138614,Furniture,4,494.09,Credit Card,Store A
1883,794,2023-03-10 12:16:46.660666066,Furniture,4,347.09,Digital Payment,Store C
1884,29,2023-03-10 13:09:11.935193519,Furniture,8,466.1,Digital Payment,Store D
1885,149,2023-03-10 14:01:37.209720972,Groceries,8,63.38,Cash,Store A
1886,1803,2023-03-10 14:54:02.484248425,Groceries,6,35.38,Credit Card,Store D
1887,1320,2023-03-10 15:46:27.758775877,Clothing,8,158.94,Cash,Store A
1888,11,2023-03-10 16:38:53.033303330,Electronics,9,72.61,Cash,Store C
1889,1536,2023-03-10 17:31:18.307830783,Toys,5,265.3,Cash,Store C
1890,676,2023-03-10 18:23:43.582358236,Toys,1,261.9,Credit Card,Store C
1891,1137,2023-03-10 19:16:08.856885688,Electronics,1,289.65,Digital Payment,Store B
1892,187,2023-03-10 20:08:34.131413141,Clothing,2,373.89,Digital Payment,Store C
1893,807,2023-03-10 21:00:59.405940594,Electronics,2,485.81,Credit Card,Store B
1894,744,2023-03-10 21:53:24.680468047,Electronics,5,439.74,Credit Card,Store D
1895,1251,2023-03-10 22:45:49.954995499,Toys,7,63.59,Digital Payment,Store D
1896,1334,2023-03-10 23:38:15.229522952,Clothing,7,172.56,Digital Payment,Store D
1897,98,2023-03-11 00:30:40.504050405,Groceries,4,131.63,Cash,Store A
1898,55,2023-03-11 01:23:05.778577857,Toys,4,92.52,Digital Payment,Store A
1899,623,2023-03-11 02:15:31.053105310,Groceries,3,274.64,Cash,Store B
1900,664,2023-03-11 03:07:56.327632763,Clothing,2,278.87,Digital Payment,Store B
1901,758,2023-03-11 04:00:21.602160216,Electronics,3,117.49,Digital Payment,Store B
1902,406,2023-03-11 04:52:46.876687668,Furniture,8,357.39,Digital Payment,Store A
1903,69,2023-03-11 05:45:12.151215121,Furniture,1,367.79,Cash,Store A
1904,1336,2023-03-11 06:37:37.425742574,Clothing,4,15.39,Cash,Store D
1905,1313,2023-03-11 07:30:02.700270027,Furniture,7,200.9,Digital Payment,Store C
1906,1786,2023-03-11 08:22:27.974797479,Groceries,5,445.62,Cash,Store C
1907,1572,2023-03-11 09:14:53.249324932,Furniture,2,262.56,Cash,Store A
1908,751,2023-03-11 10:07:18.523852385,Clothing,1,177.08,Cash,Store C
1909,1172,2023-03-11 10:59:43.798379838,Clothing,6,130.57,Cash,Store D
1910,1491,2023-03-11 11:52:09.072907290,Groceries,5,125.46,Credit Card,Store C
1911,1763,2023-03-11 12:44:34.347434743,Furniture,3,54.39,Cash,Store B
1912,1268,2023-03-11 13:36:59.621962196,Furniture,9,409.53,Digital Payment,Store D
1913,1515,2023-03-11 14:29:24.896489649,Electronics,3,47.9,Cash,Store A
1914,1873,2023-03-11 15:21:50.171017101,Toys,2,149.69,Digital Payment,Store B
1915,958,2023-03-11 16:14:15.445544554,Clothing,5,27.61,Cash,Store A
1916,1531,2023-03-11 17:06:40.720072007,Electronics,9,391.79,Digital Payment,Store A
1917,365,2023-03-11 17:59:05.994599460,Clothing,8,24.45,Credit Card,Store B
1918,482,2023-03-11 18:51:31.269126912,Electronics,6,157.61,Digital Payment,Store D
1919,201,2023-03-11 19:43:56.543654365,Toys,3,288.78,Cash,Store A
1920,154,2023-03-11 20:36:21.818181818,Electronics,6,207.73,Cash,Store B
1921,1474,2023-03-11 21:28:47.092709271,Clothing,5,144.72,Digital Payment,Store B
1922,1525,2023-03-11 22:21:12.367236723,Furniture,1,141.22,Credit Card,Store A
1923,73,2023-03-11 23:13:37.641764176,Clothing,5,399.91,Cash,Store A
1924,713,2023-03-12 00:06:02.916291629,Groceries,7,487.12,Cash,Store D
1925,296,2023-03-12 00:58:28.190819082,Groceries,9,177.28,Digital Payment,Store B
1926,1041,2023-03-12 01:50:53.465346534,Groceries,1,24.38,Digital Payment,Store C
1927,1665,2023-03-12 02:43:18.739873987,Groceries,3,23.1,Credit Card,Store C
1928,1241,2023-03-12 03:35:44.014401440,Toys,8,380.81,Digital Payment,Store A
1929,61,2023-03-12 04:28:09.288928893,Furniture,6,278.42,Cash,Store A
1930,939,2023-03-12 05:20:34.563456345,Furniture,5,392.88,Digital Payment,Store D
1931,1640,2023-03-12 06:12:59.837983798,Clothing,2,350.26,Credit Card,Store C
1932,42,2023-03-12 07:05:25.112511251,Electronics,3,454.22,Credit Card,Store A
1933,25,2023-03-12 07:57:50.387038704,Clothing,2,443.48,Cash,Store A
1934,1063,2023-03-12 08:50:15.661566156,Clothing,1,395.22,Digital Payment,Store C
1935,1827,2023-03-12 09:42:40.936093609,Clothing,7,240.22,Cash,Store A
1936,131,2023-03-12 10:35:06.210621062,Clothing,3,157.52,Credit Card,Store C
1937,1522,2023-03-12 11:27:31.485148515,Furniture,7,255.98,Credit Card,Store C
1938,1253,2023-03-12 12:19:56.759675967,Electronics,7,253.53,Digital Payment,Store D
1939,108,2023-03-12 13:12:22.034203420,Clothing,8,307.09,Digital Payment,Store C
1940,172,2023-03-12 14:04:47.308730873,Furniture,1,97.12,Cash,Store A
1941,1459,2023-03-12 14:57:12.583258326,Clothing,5,329.53,Credit Card,Store B
1942,1502,2023-03-12 15:49:37.857785778,Groceries,9,231.02,Cash,Store B
1943,102,2023-03-12 16:42:03.132313231,Clothing,7,312.0,Cash,Store B
1944,866,2023-03-12 17:34:28.406840684,Clothing,1,123.6,Cash,Store D
1945,524,2023-03-12 18:26:53.681368137,Toys,8,220.03,Credit Card,Store A
1946,275,2023-03-12 19:19:18.955895589,Groceries,3,109.05,Digital Payment,Store D
1947,1637,2023-03-12 20:11:44.230423042,Electronics,4,438.28,Credit Card,Store D
1948,1068,2023-03-12 21:04:09.504950495,Clothing,4,246.54,Cash,Store D
1949,1979,2023-03-12 21:56:34.779477947,Electronics,8,116.37,Credit Card,Store A
1950,817,2023-03-12 22:49:00.054005400,Groceries,1,25.4,Cash,Store A
1951,957,2023-03-12 23:41:25.328532853,Clothing,8,339.49,Cash,Store A
1952,1041,2023-03-13 00:33:50.603060306,Toys,9,111.25,Digital Payment,Store B
1953,330,2023-03-13 01:26:15.877587758,Furniture,9,494.84,Cash,Store C
1954,1593,2023-03-13 02:18:41.152115211,Toys,5,269.18,Credit Card,Store A
1955,1847,2023-03-13 03:11:06.426642664,Toys,4,148.04,Digital Payment,Store A
1956,1521,2023-03-13 04:03:31.701170117,Furniture,4,330.55,Digital Payment,Store D
1957,1839,2023-03-13 04:55:56.975697569,Furniture,9,141.23,Digital Payment,Store A
1958,12,2023-03-13 05:48:22.250225022,Furniture,8,411.04,Digital Payment,Store C
1959,1342,2023-03-13 06:40:47.524752475,Clothing,7,157.58,Digital Payment,Store B
1960,1616,2023-03-13 07:33:12.799279928,Electronics,3,494.18,Credit Card,Store A
1961,216,2023-03-13 08:25:38.073807380,Electronics,4,304.55,Cash,Store B
1962,339,2023-03-13 09:18:03.348334833,Furniture,9,422.98,Cash,Store A
1963,1800,2023-03-13 10:10:28.622862286,Toys,8,41.04,Cash,Store B
1964,661,2023-03-13 11:02:53.897389739,Groceries,1,177.41,Cash,Store A
1965,1105,2023-03-13 11:55:19.171917191,Furniture,3,370.06,Digital Payment,Store D
1966,1751,2023-03-13 12:47:44.446444644,Toys,2,329.25,Cash,Store B
1967,1509,2023-03-13 13:40:09.720972097,Toys,2,101.15,Cash,Store D
1968,374,2023-03-13 14:32:34.995499550,Clothing,8,181.32,Digital Payment,Store D
1969,976,2023-03-13 15:25:00.270027002,Clothing,6,135.4,Digital Payment,Store A
1970,710,2023-03-13 16:17:25.544554455,Electronics,6,308.62,Digital Payment,Store D
1971,1224,2023-03-13 17:09:50.819081908,Electronics,4,175.56,Cash,Store D
1972,1561,2023-03-13 18:02:16.093609361,Groceries,1,157.98,Digital Payment,Store A
1973,466,2023-03-13 18:54:41.368136813,Groceries,7,107.65,Digital Payment,Store D
1974,1113,2023-03-13 19:47:06.642664266,Groceries,8,207.47,Credit Card,Store B
1975,1292,2023-03-13 20:39:31.917191719,Groceries,2,101.77,Credit Card,Store B
1976,1679,2023-03-13 21:31:57.191719172,Toys,2,481.47,Cash,Store C
1977,1595,2023-03-13 22:24:22.466246624,Toys,1,81.48,Digital Payment,Store C
1978,1946,2023-03-13 23:16:47.740774077,Electronics,4,457.09,Cash,Store C
1979,489,2023-03-14 00:09:13.015301530,Clothing,6,217.09,Credit Card,Store C
1980,1901,2023-03-14 01:01:38.289828983,Clothing,5,192.04,Credit Card,Store D
1981,1562,2023-03-14 01:54:03.564356435,Furniture,4,119.5,Digital Payment,Store B
1982,47,2023-03-14 02:46:28.838883888,Toys,4,319.7,Cash,Store C
1983,1312,2023-03-14 03:38:54.113411341,Groceries,7,344.34,Credit Card,Store D
1984,778,2023-03-14 04:31:19.387938794,Groceries,7,236.45,Digital Payment,Store A
1985,1040,2023-03-14 05:23:44.662466246,Furniture,2,32.57,Cash,Store B
1986,711,2023-03-14 06:16:09.936993699,Clothing,7,459.66,Digital Payment,Store A
1987,401,2023-03-14 07:08:35.211521152,Groceries,2,490.26,Digital Payment,Store C
1988,1943,2023-03-14 08:01:00.486048605,Clothing,4,218.37,Credit Card,Store C
1989,1818,2023-03-14 08:53:25.760576057,Furniture,1,308.76,Cash,Store C
1990,981,2023-03-14 09:45:51.035103510,Clothing,5,227.9,Credit Card,Store B
1991,1110,2023-03-14 10:38:16.309630963,Clothing,1,164.33,Cash,Store A
1992,250,2023-03-14 11:30:41.584158416,Clothing,4,43.27,Cash,Store A
1993,391,2023-03-14 12:23:06.858685868,Groceries,9,230.75,Digital Payment,Store B
1994,1806,2023-03-14 13:15:32.133213321,Electronics,8,410.1,Digital Payment,Store C
1995,335,2023-03-14 14:07:57.407740774,Toys,6,13.43,Cash,Store C
1996,629,2023-03-14 15:00:22.682268227,Clothing,8,293.14,Digital Payment,Store D
1997,1543,2023-03-14 15:52:47.956795679,Clothing,5,440.98,Credit Card,Store B
1998,137,2023-03-14 16:45:13.231323132,Clothing,7,112.69,Cash,Store A
1999,883,2023-03-14 17:37:38.505850585,Electronics,8,95.71,Credit Card,Store D
2000,688,2023-03-14 18:30:03.780378037,Furniture,7,387.28,Digital Payment,Store A
2001,1864,2023-03-14 19:22:29.054905490,Groceries,4,131.27,Cash,Store A
2002,1522,2023-03-14 20:14:54.329432943,Electronics,5,100.03,Digital Payment,Store D
2003,827,2023-03-14 21:07:19.603960396,Clothing,6,192.1,Credit Card,Store A
2004,727,2023-03-14 21:59:44.878487848,Electronics,6,199.29,Cash,Store D
2005,1501,2023-03-14 22:52:10.153015301,Electronics,9,437.68,Digital Payment,Store D
2006,594,2023-03-14 23:44:35.427542754,Electronics,2,311.13,Credit Card,Store D
2007,1247,2023-03-15 00:37:00.702070207,Furniture,6,205.95,Credit Card,Store C
2008,990,2023-03-15 01:29:25.976597659,Toys,3,269.52,Digital Payment,Store C
2009,372,2023-03-15 02:21:51.251125112,Groceries,2,477.21,Cash,Store B
2010,935,2023-03-15 03:14:16.525652565,Furniture,6,61.04,Digital Payment,Store B
2011,995,2023-03-15 04:06:41.800180018,Furniture,4,107.82,Cash,Store D
2012,402,2023-03-15 04:59:07.074707470,Toys,5,481.45,Credit Card,Store B
2013,1467,2023-03-15 05:51:32.349234923,Furniture,5,478.88,Credit Card,Store C
2014,1514,2023-03-15 06:43:57.623762376,Electronics,3,92.7,Credit Card,Store C
2015,615,2023-03-15 07:36:22.898289829,Electronics,4,76.83,Digital Payment,Store D
2016,1297,2023-03-15 08:28:48.172817281,Clothing,3,213.44,Digital Payment,Store C
2017,1550,2023-03-15 09:21:13.447344734,Furniture,7,29.61,Digital Payment,Store D
2018,1183,2023-03-15 10:13:38.721872187,Clothing,1,329.18,Credit Card,Store B
2019,1176,2023-03-15 11:06:03.996399640,Groceries,6,43.36,Cash,Store C
